lon,lat,temperature,salinity
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
133.1108,84.9632,1000.0,1000.0
